"","X","Fips","year","qtr","state","gdp","revenuepop","rev_state_total","rev_local_total","popestimate","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","avg_wkly_wage"
"237",237,2,1967,2,"Alaska",1643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",238,2,1967,3,"Alaska",1643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",239,2,1967,4,"Alaska",1643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",240,2,1968,1,"Alaska",1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",241,2,1968,2,"Alaska",1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",242,2,1968,3,"Alaska",1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",243,2,1968,4,"Alaska",1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",244,2,1969,1,"Alaska",2073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",245,2,1969,2,"Alaska",2073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",246,2,1969,3,"Alaska",2073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",247,2,1969,4,"Alaska",2073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",248,2,1970,1,"Alaska",2359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",249,2,1970,2,"Alaska",2359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",250,2,1970,3,"Alaska",2359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",251,2,1970,4,"Alaska",2359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",252,2,1971,1,"Alaska",2539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",253,2,1971,2,"Alaska",2539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",254,2,1971,3,"Alaska",2539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",255,2,1971,4,"Alaska",2539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",256,2,1972,1,"Alaska",2743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",257,2,1972,2,"Alaska",2743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",258,2,1972,3,"Alaska",2743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",259,2,1972,4,"Alaska",2743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",260,2,1973,1,"Alaska",3041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",261,2,1973,2,"Alaska",3041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",262,2,1973,3,"Alaska",3041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",263,2,1973,4,"Alaska",3041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",264,2,1974,1,"Alaska",3999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",265,2,1974,2,"Alaska",3999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",266,2,1974,3,"Alaska",3999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",267,2,1974,4,"Alaska",3999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",268,2,1975,1,"Alaska",6220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",269,2,1975,2,"Alaska",6220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",270,2,1975,3,"Alaska",6220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",271,2,1975,4,"Alaska",6220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",272,2,1976,1,"Alaska",7470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",273,2,1976,2,"Alaska",7470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",274,2,1976,3,"Alaska",7470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",275,2,1976,4,"Alaska",7470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",276,2,1977,1,"Alaska",7544,2318.62034739454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",277,2,1977,2,"Alaska",7544,2318.62034739454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",278,2,1977,3,"Alaska",7544,2318.62034739454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",279,2,1977,4,"Alaska",7544,2318.62034739454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",280,2,1978,1,"Alaska",9130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",281,2,1978,2,"Alaska",9130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",282,2,1978,3,"Alaska",9130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",283,2,1978,4,"Alaska",9130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",284,2,1979,1,"Alaska",10891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",285,2,1979,2,"Alaska",10891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",286,2,1979,3,"Alaska",10891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",287,2,1979,4,"Alaska",10891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",288,2,1980,1,"Alaska",15282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",289,2,1980,2,"Alaska",15282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",290,2,1980,3,"Alaska",15282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",291,2,1980,4,"Alaska",15282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",292,2,1981,1,"Alaska",21824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",293,2,1981,2,"Alaska",21824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",294,2,1981,3,"Alaska",21824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",295,2,1981,4,"Alaska",21824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",296,2,1982,1,"Alaska",23461,6251.57111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",297,2,1982,2,"Alaska",23461,6251.57111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",298,2,1982,3,"Alaska",23461,6251.57111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",299,2,1982,4,"Alaska",23461,6251.57111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",300,2,1983,1,"Alaska",22591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",301,2,1983,2,"Alaska",22591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",302,2,1983,3,"Alaska",22591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",303,2,1983,4,"Alaska",22591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",304,2,1984,1,"Alaska",23787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",305,2,1984,2,"Alaska",23787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",306,2,1984,3,"Alaska",23787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",307,2,1984,4,"Alaska",23787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",308,2,1985,1,"Alaska",26142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",309,2,1985,2,"Alaska",26142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",310,2,1985,3,"Alaska",26142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",311,2,1985,4,"Alaska",26142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",312,2,1986,1,"Alaska",19181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",313,2,1986,2,"Alaska",19181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",314,2,1986,3,"Alaska",19181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",315,2,1986,4,"Alaska",19181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",316,2,1987,1,"Alaska",22925,3078.70500927644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",317,2,1987,2,"Alaska",22925,3078.70500927644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",318,2,1987,3,"Alaska",22925,3078.70500927644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",319,2,1987,4,"Alaska",22925,3078.70500927644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",320,2,1988,1,"Alaska",21270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",321,2,1988,2,"Alaska",21270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",322,2,1988,3,"Alaska",21270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",323,2,1988,4,"Alaska",21270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",324,2,1989,1,"Alaska",23453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",325,2,1989,2,"Alaska",23453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",326,2,1989,3,"Alaska",23453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",327,2,1989,4,"Alaska",23453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",328,2,1990,1,"Alaska",25040,NA,NA,NA,553290,15201,213408,219925,224964,1568929605,0,550
"329",329,2,1990,2,"Alaska",25040,NA,NA,NA,553290,15133,229018,237137,246779,1773344161,0,574
"330",330,2,1990,3,"Alaska",25040,NA,NA,NA,553290,15204,248266,246893,245263,1847717891,0,576
"331",331,2,1990,4,"Alaska",25040,NA,NA,NA,553290,15199,235519,230591,228884,1794434477,0,596
"332",332,2,1991,1,"Alaska",22283,NA,NA,NA,570193,15299,218870,224175,226755,1673354880,0,577
"333",333,2,1991,2,"Alaska",22283,NA,NA,NA,570193,15574,231773,241945,246125,1845865056,0,592
"334",334,2,1991,3,"Alaska",22283,NA,NA,NA,570193,15652,250498,252773,249655,1931500027,0,592
"335",335,2,1991,4,"Alaska",22283,NA,NA,NA,570193,15560,237191,231913,231386,1861221641,0,613
"336",336,2,1992,1,"Alaska",22753,3892.33560477002,NA,NA,588736,15596,223281,229643,232349,1778018979,0,599
"337",337,2,1992,2,"Alaska",22753,3892.33560477002,NA,NA,588736,15903,238361,245737,251768,1918745964,0,602
"338",338,2,1992,3,"Alaska",22753,3892.33560477002,NA,NA,588736,16193,255078,255459,254806,2009005212,0,606
"339",339,2,1992,4,"Alaska",22753,3892.33560477002,NA,NA,588736,16215,241080,234075,233509,1974581811,0,643
"340",340,2,1993,1,"Alaska",23284,NA,NA,NA,599432,16255,226825,232785,236043,1800138691,0,597
"341",341,2,1993,2,"Alaska",23284,NA,NA,NA,599432,16648,240954,248603,257058,2004430935,0,620
"342",342,2,1993,3,"Alaska",23284,NA,NA,NA,599432,17010,258121,259136,260141,2115040446,0,628
"343",343,2,1993,4,"Alaska",23284,NA,NA,NA,599432,17136,251829,244456,241217,2049983308,0,641
"344",344,2,1994,1,"Alaska",23605,NA,NA,NA,603308,17001,233412,240761,243938,1891792871,0,608
"345",345,2,1994,2,"Alaska",23605,NA,NA,NA,603308,17329,246160,254796,261324,2060704390,0,624
"346",346,2,1994,3,"Alaska",23605,NA,NA,NA,603308,17547,263932,266461,268742,2212947049,0,639
"347",347,2,1994,4,"Alaska",23605,NA,NA,NA,603308,17492,254759,248147,244282,2072587591,0,640
"348",348,2,1995,1,"Alaska",25449,NA,NA,NA,604412,17482,236166,242849,244432,1967224946,0,628
"349",349,2,1995,2,"Alaska",25449,NA,NA,NA,604412,17723,247972,259018,270675,2106821684,0,625
"350",350,2,1995,3,"Alaska",25449,NA,NA,NA,604412,17895,268416,271333,270777,2195120266,0,625
"351",351,2,1995,4,"Alaska",25449,NA,NA,NA,604412,17943,257473,248562,245113,2075450653,0,638
"352",352,2,1996,1,"Alaska",26737,NA,NA,NA,608569,17884,237351,243725,246991,1968661884,0,624
"353",353,2,1996,2,"Alaska",26737,NA,NA,NA,608569,18134,251445,263799,267339,2137916931,0,630
"354",354,2,1996,3,"Alaska",26737,NA,NA,NA,608569,18383,269447,272531,270377,2264796402,0,643
"355",355,2,1996,4,"Alaska",26737,NA,NA,NA,608569,18294,260061,252299,248192,2095892182,0,636
"356",356,2,1997,1,"Alaska",25446,3959.92939244663,NA,NA,612968,18216,241470,247408,250100,1992357340,0,622
"357",357,2,1997,2,"Alaska",25446,3959.92939244663,NA,NA,612968,18283,255949,267899,273227,2187928700,0,633
"358",358,2,1997,3,"Alaska",25446,3959.92939244663,NA,NA,612968,18636,273777,274352,277068,2275840449,0,636
"359",359,2,1997,4,"Alaska",25446,3959.92939244663,NA,NA,612968,18567,266157,257140,254088,2219871626,0,659
"360",360,2,1998,1,"Alaska",24030,NA,NA,NA,619932,18543,249225,255394,258823,2119200607,0,641
"361",361,2,1998,2,"Alaska",24030,NA,NA,NA,619932,18652,262085,273538,277103,2276569774,0,646
"362",362,2,1998,3,"Alaska",24030,NA,NA,NA,619932,18855,277276,277831,281916,2331862924,0,643
"363",363,2,1998,4,"Alaska",24030,NA,NA,NA,619932,18869,269757,262129,259826,2320981214,0,677
"364",364,2,1999,1,"Alaska",24684,NA,NA,NA,624779,18754,251775,255944,260049,2101517265,0,632
"365",365,2,1999,2,"Alaska",24684,NA,NA,NA,624779,18856,264226,276395,277660,2307153524,0,651
"366",366,2,1999,3,"Alaska",24684,NA,NA,NA,624779,18982,279143,280254,284881,2384935437,0,652
"367",367,2,1999,4,"Alaska",24684,NA,NA,NA,624779,18970,270995,264455,261661,2354951437,0,682
"368",368,2,2000,1,"Alaska",27498,NA,NA,NA,627963,19036,254527,260533,264650,2276117931,0,674
"369",369,2,2000,2,"Alaska",27498,NA,NA,NA,627963,18853,269609,282075,288200,2437417726,0,670
"370",370,2,2000,3,"Alaska",27498,NA,NA,NA,627963,18996,287139,288501,292259,2541584930,0,676
"371",371,2,2000,4,"Alaska",27498,NA,NA,NA,627963,18982,278451,270013,268734,2434996004,0,688
"372",372,2,2001,1,"Alaska",26947,NA,NA,NA,633714,19057,261902,269295,272105,2377749676,1528839080,683
"373",373,2,2001,2,"Alaska",26947,NA,NA,NA,633714,19232,277190,289500,298491,2599031271,1302260315,693
"374",374,2,2001,3,"Alaska",26947,NA,NA,NA,633714,19433,294978,297294,300062,2677134051,1098396874,692
"375",375,2,2001,4,"Alaska",26947,NA,NA,NA,633714,19424,286381,276080,273121,2583377052,639805278,713
"376",376,2,2002,1,"Alaska",29708,3219.14152410575,NA,NA,642337,18809,265556,274304,277355,2489085459,1601052715,703
"377",377,2,2002,2,"Alaska",29708,3219.14152410575,NA,NA,642337,19080,280272,291690,299892,2671420809,1337180683,707
"378",378,2,2002,3,"Alaska",29708,3219.14152410575,NA,NA,642337,19182,300139,301428,303818,2778916493,1120260382,708
"379",379,2,2002,4,"Alaska",29708,3219.14152410575,NA,NA,642337,19196,290981,281668,279674,2726529050,663390538,738
"380",380,2,2003,1,"Alaska",31410,NA,NA,NA,648414,19082,273080,279154,282310,2556658492,1631772672,707
"381",381,2,2003,2,"Alaska",31410,NA,NA,NA,648414,19414,284163,298308,305828,2783129879,1393588477,723
"382",382,2,2003,3,"Alaska",31410,NA,NA,NA,648414,19763,304107,305605,308414,2904066985,1164769644,730
"383",383,2,2003,4,"Alaska",31410,NA,NA,NA,648414,19901,293766,284403,282426,2787124689,685294371,747
"384",384,2,2004,1,"Alaska",35988,3578.37764350453,4436.563,1665.378,659286,19788,277321,280481,284708,2675733572,1704170855,733
"385",385,2,2004,2,"Alaska",35988,3578.37764350453,4436.563,1665.378,659286,20060,289480,301197,306941,2859521067,1446553890,735
"386",386,2,2004,3,"Alaska",35988,3578.37764350453,4436.563,1665.378,659286,20315,311524,312017,314472,3070008274,1256494256,755
"387",387,2,2004,4,"Alaska",35988,3578.37764350453,4436.563,1665.378,659286,20138,299559,289892,287912,2968486944,724581797,781
"388",388,2,2005,1,"Alaska",37517,4401.92206581746,5563.36,1708.171,666946,20223,283642,287169,290491,2772323478,1768733883,743
"389",389,2,2005,2,"Alaska",38907,4401.92206581746,5563.36,1708.171,666946,20427,295110,307620,315061,3008471442,1553285829,756
"390",390,2,2005,3,"Alaska",40691,4401.92206581746,5563.36,1708.171,666946,20739,318128,320290,320398,3312021656,1359743284,797
"391",391,2,2005,4,"Alaska",43138,4401.92206581746,5563.36,1708.171,666946,20622,303309,295437,291308,3065566632,754596384,795
"392",392,2,2006,1,"Alaska",42872,5410.5901893478,6764.232,1852.795,675302,20427,286738,292082,296593,2997530933,1944631955,790
"393",393,2,2006,2,"Alaska",44653,5410.5901893478,6764.232,1852.795,675302,20786,301322,313864,327357,3219264525,1628174837,788
"394",394,2,2006,3,"Alaska",45349,5410.5901893478,6764.232,1852.795,675302,21029,322869,324107,324904,3358647192,1348173800,797
"395",395,2,2006,4,"Alaska",45840,5410.5901893478,6764.232,1852.795,675302,20948,305842,299581,296388,3268408867,803558300,836
"396",396,2,2007,1,"Alaska",46658,7269,8293.106,2139.833,680300,20792,291419,297247,299939,3201646224,2086250776,831
"397",397,2,2007,2,"Alaska",48964,7269,8293.106,2139.833,680300,21046,304670,317271,326065,3425171560,1718559903,834
"398",398,2,2007,3,"Alaska",49866,7269,8293.106,2139.833,680300,21082,324805,329243,327396,3575129258,1427284169,841
"399",399,2,2007,4,"Alaska",51298,7269,8293.106,2139.833,680300,20996,310015,302445,299199,3464885061,843595266,877
"400",400,2,2008,1,"Alaska",52981,14609,13991.75,2224.983,687455,21017,294589,300661,303131,3369106947,2206432269,865
"401",401,2,2008,2,"Alaska",56566,14609,13991.75,2224.983,687455,21381,307627,323619,330993,3584054427,1793897325,860
"402",402,2,2008,3,"Alaska",58266,14609,13991.75,2224.983,687455,21744,331958,334462,332308,3776160583,1503325796,873
"403",403,2,2008,4,"Alaska",54032,14609,13991.75,2224.983,687455,21226,313907,306247,303921,3712398588,891695818,927
"404",404,2,2009,1,"Alaska",51403,9343,9140.243,2475.9,698895,21137,297791,302053,303629,3470006638,2274547488,886
"405",405,2,2009,2,"Alaska",50044,9343,9140.243,2475.9,698895,21146,308211,319745,326557,3691062015,1822195170,892
"406",406,2,2009,3,"Alaska",49377,9343,9140.243,2475.9,698895,21248,327947,330655,329233,3795896515,1479929986,887
"407",407,2,2009,4,"Alaska",51027,9343,9140.243,2475.9,698895,21244,312262,305207,302339,3823915412,877418983,959
"408",408,2,2010,1,"Alaska",52405,8580,8081.184,2577.796,714031,20925,297827,301632,304162,3442196905,2223823053,879
"409",409,2,2010,2,"Alaska",53656,8580,8081.184,2577.796,714031,21287,309645,320374,330730,3816043111,1922023258,917
"410",410,2,2010,3,"Alaska",54691,8580,8081.184,2577.796,714031,21500,332418,334293,334517,4016660101,1616002287,926
"411",411,2,2010,4,"Alaska",55785,8580,8081.184,2577.796,714031,21270,317861,310236,306593,3999121260,960601592,987
"412",412,2,2011,1,"Alaska",55341,10031,9624.998,2739.599,722713,21015,302221,308054,310387,3636915599,2347005467,912
"413",413,2,2011,2,"Alaska",58985,10031,9624.998,2739.599,722713,21607,315086,325043,335997,3978568500,1975057264,941
"414",414,2,2011,3,"Alaska",59197,10031,9624.998,2739.599,722713,21787,337699,339948,341455,4253797178,1689298037,963
"415",415,2,2011,4,"Alaska",61514,10031,9624.998,2739.599,722713,21686,322842,314775,311505,4036221501,953820859,981
"416",416,2,2012,1,"Alaska",60746,11871,11458.043,2574.095,731089,21737,306441,313218,316285,3946624835,2556684242,973
"417",417,2,2012,2,"Alaska",61464,11871,11458.043,2574.095,731089,21655,320291,331921,342910,4116622760,2068292674,955
"418",418,2,2012,3,"Alaska",61013,11871,11458.043,2574.095,731089,22228,340988,349413,343650,4306762416,1695332283,961
"419",419,2,2012,4,"Alaska",60338,11871,11458.043,2574.095,731089,21777,329738,318745,314941,4199837058,1007577634,1006
"420",420,2,2013,1,"Alaska",60694,9226,9525.903,2724.481,736879,21704,308936,315589,318166,4034009930,2641780140,988
"421",421,2,2013,2,"Alaska",59328,9226,9525.903,2724.481,736879,21959,322849,334404,343360,4202424091,2122389798,969
"422",422,2,2013,3,"Alaska",60263,9226,9525.903,2724.481,736879,22063,342958,352156,345028,4459356942,1796412892,989
"423",423,2,2013,4,"Alaska",58946,9226,9525.903,2724.481,736879,21903,327728,318281,315137,4254829220,1050582324,1022
"424",424,2,2014,1,"Alaska",58663,7559,7626.168,3546.959,736705,21781,311941,316418,319061,4202369179,2713260007,1024
"425",425,2,2014,2,"Alaska",58771,7559,7626.168,3546.959,736705,21875,324972,338258,345188,4389267242,2175605794,1004
"426",426,2,2014,3,"Alaska",58389,7559,7626.168,3546.959,736705,22276,344733,349524,344926,4588502009,1784341887,1019
"427",427,2,2014,4,"Alaska",56960,7559,7626.168,3546.959,736705,22418,328960,319708,317568,4453330303,1070985401,1064
"428",428,2,2015,1,"Alaska",53786,3504,4519.454,2885.528,737709,21897,315653,319824,322213,4352539211,2786970234,1049
"429",429,2,2015,2,"Alaska",54577,3504,4519.454,2885.528,737709,22228,327493,340447,346944,4522588120,2250815572,1028
"430",430,2,2015,3,"Alaska",53199,3504,4519.454,2885.528,737709,22483,347774,349390,346561,4714251035,1870750135,1042
"431",431,2,2015,4,"Alaska",51682,3504,4519.454,2885.528,737709,22259,329046,318741,316091,4571822364,1093438921,1095
"432",432,2,2016,1,"Alaska",50041,NA,NA,NA,741894,21839,312997,317029,318603,4198957340,2677722165,1021
"433",433,2,2016,2,"Alaska",50420,NA,NA,NA,741894,22044,324140,335140,340765,4377276729,2231657801,1010
"434",434,2,2016,3,"Alaska",50490,NA,NA,NA,741894,22197,341127,342391,337934,4669835056,1884949451,1055
"435",435,2,2016,4,"Alaska",50664,NA,NA,NA,741894,22101,322537,312415,310461,4245108617,1044065159,1036
"436",436,2,2017,1,"Alaska",51251,NA,NA,NA,NA,21897,305342,311600,312531,4226164853,2679365891,1049
"437",437,2,2017,2,"Alaska",51828,NA,NA,NA,NA,22064,317079,330315,338394,4292301146,2169289153,1005
"438",438,2,2017,3,"Alaska",52210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",439,4,1963,1,"Arizona",4482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",440,4,1963,2,"Arizona",4482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",441,4,1963,3,"Arizona",4482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",442,4,1963,4,"Arizona",4482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",443,4,1964,1,"Arizona",4817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",444,4,1964,2,"Arizona",4817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",445,4,1964,3,"Arizona",4817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",446,4,1964,4,"Arizona",4817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",447,4,1965,1,"Arizona",5028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",448,4,1965,2,"Arizona",5028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",449,4,1965,3,"Arizona",5028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",450,4,1965,4,"Arizona",5028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",451,4,1966,1,"Arizona",5527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",452,4,1966,2,"Arizona",5527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",453,4,1966,3,"Arizona",5527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",454,4,1966,4,"Arizona",5527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",455,4,1967,1,"Arizona",5783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",456,4,1967,2,"Arizona",5783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",457,4,1967,3,"Arizona",5783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",458,4,1967,4,"Arizona",5783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",459,4,1968,1,"Arizona",6593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",460,4,1968,2,"Arizona",6593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",461,4,1968,3,"Arizona",6593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",462,4,1968,4,"Arizona",6593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",463,4,1969,1,"Arizona",7563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",464,4,1969,2,"Arizona",7563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",465,4,1969,3,"Arizona",7563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",466,4,1969,4,"Arizona",7563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",467,4,1970,1,"Arizona",8569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",468,4,1970,2,"Arizona",8569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",469,4,1970,3,"Arizona",8569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",470,4,1970,4,"Arizona",8569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",471,4,1971,1,"Arizona",9649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",472,4,1971,2,"Arizona",9649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",473,4,1971,3,"Arizona",9649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",474,4,1971,4,"Arizona",9649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",475,4,1972,1,"Arizona",11292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",476,4,1972,2,"Arizona",11292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",477,4,1972,3,"Arizona",11292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",478,4,1972,4,"Arizona",11292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",479,4,1973,1,"Arizona",13330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",480,4,1973,2,"Arizona",13330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",481,4,1973,3,"Arizona",13330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",482,4,1973,4,"Arizona",13330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
